  1136021    8.67    2.20 0 1 0 0 0 0 0 1 0 0  0.70000  0.30000 1  0.44000    9.50    5.50
  1136021    8.00    3.20 0 0 1 0 0 0 0 1 0 0  0.70000  0.30000 1  0.44000    5.50    2.00
  1136021    6.33    3.20 0 0 1 0 0 0 0 1 0 0  0.70000 -0.70000 1  0.44000    9.50    6.50
  1136021    8.33    2.00 0 0 0 1 0 0 0 1 0 0  0.70000  0.30000 1  0.44000    9.50    2.00
  1136021    7.67    3.00 1 0 0 0 0 0 0 0 1 0  0.70000  0.30000 1  0.44000    5.50    1.50
  1136021    6.00    3.20 0 1 0 0 0 0 0 0 1 0  0.70000  0.30000 1  0.44000    5.50    8.00
  1136021    5.00    7.40 0 1 0 0 0 0 0 0 1 0  0.70000 -0.70000 1  0.44000    5.50    6.00
  1136021    7.33    2.00 0 0 1 0 0 0 0 0 1 0  0.70000  0.30000 1  0.44000    2.00    1.50
  1136021    8.67    1.00 0 0 1 0 0 0 0 0 1 0  0.70000  0.30000 1  0.44000    1.00    1.00
  1136021    9.67    1.00 0 0 0 1 0 0 0 0 1 0  0.70000  0.30000 1  0.44000    1.00    1.00
  1136021    8.33    2.00 0 0 0 1 0 0 0 0 1 0  0.70000 -0.70000 1  0.44000    3.50    2.50
  1136021    9.00    1.60 1 0 0 0 0 0 0 0 0 1  0.70000  0.30000 1  0.44000    1.00    1.50
  1136021    8.00    1.60 1 0 0 0 0 0 0 0 0 1  0.70000  0.30000 1  0.44000    5.50    2.50
  1136021    6.67    3.80 0 1 0 0 0 0 0 0 0 1  0.70000  0.30000 1  0.44000    3.50    5.00
  1136021    8.33    2.80 0 1 0 0 0 0 0 0 0 1  0.70000  0.30000 1  0.44000    7.50    2.00
  1136021    8.33    2.20 0 0 1 0 0 0 0 0 0 1  0.70000  0.30000 1  0.44000    5.00    4.00
  1136021    7.00    5.40 0 0 0 1 0 0 0 0 0 1  0.70000 -0.70000 1  0.44000    9.50   10.00
  1136021    7.67    4.60 0 0 0 1 0 0 0 0 0 1  0.70000 -0.70000 1  0.44000   10.00    9.00
  1136021    2.33    4.20 0 0 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    6.50   10.00
  1136021    2.33    3.60 1 0 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000   10.00    9.50
  1136021    1.33    4.20 1 0 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000   10.00   10.00
  1136021    6.00    3.60 0 1 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    9.00   10.00
  1136021    7.67    1.60 0 1 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    4.00    1.00
  1136021    9.33    1.00 0 1 0 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    1.50    1.00
  1136021    9.33    1.40 0 1 0 0 0 0 0 0 0 0  0.70000 -0.70000 1  0.44000    1.50    2.50
  1136021    9.33    1.00 0 1 0 0 0 0 0 0 0 0  0.70000 -0.70000 1  0.44000    2.00    1.50
  1136021    4.00    4.20 0 0 1 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    5.00    3.50
  1136021   10.00    2.80 0 0 1 0 0 0 0 0 0 0  0.70000  0.30000 1  0.44000    5.00    3.00
  1136021    9.00    2.80 0 0 0 1 0 0 0 0 0 0  0.70000 -0.70000 1  0.44000    3.50    1.50
  1136021    8.00    2.00 1 0 0 0 1 0 0 0 0 0  0.70000 -0.70000 1  0.44000    4.00    2.50
  1136021    5.00    5.20 0 1 0 0 1 0 0 0 0 0  0.70000  0.30000 1  0.44000    5.00    9.00
  1136021    9.00    1.40 0 0 1 0 1 0 0 0 0 0  0.70000  0.30000 1  0.44000    2.50    2.50
  1136021    8.00    2.20 0 0 0 1 1 0 0 0 0 0  0.70000 -0.70000 1  0.44000    8.50    4.00
  1136021    5.33    2.20 0 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    8.00    6.50
  1136021    7.33    1.60 1 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    9.50    7.00
  1136021    4.67    3.00 1 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    9.50    6.50
  1136021    5.00    3.40 1 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    8.50    6.50
  1136021    8.00    1.60 1 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    9.50    8.00
  1136021    9.00    2.40 1 0 0 0 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    8.50    6.00
  1136021    9.00    2.20 0 0 1 0 0 1 0 0 0 0  0.70000 -0.70000 1  0.44000    7.50    7.50
  1136021    8.33    4.80 0 0 1 0 0 1 0 0 0 0  0.70000 -0.70000 1  0.44000    4.50    7.00
  1136021    2.33    5.00 0 0 0 1 0 1 0 0 0 0  0.70000  0.30000 1  0.44000    5.50   10.00
  1136021    8.33    2.40 1 0 0 0 0 0 1 0 0 0  0.70000  0.30000 1  0.44000   10.00    6.00
  1136021    7.33    2.80 1 0 0 0 0 0 1 0 0 0  0.70000  0.30000 1  0.44000    9.00    6.50
  1136021    9.00    1.40 0 1 0 0 0 0 1 0 0 0  0.70000  0.30000 1  0.44000    8.50    5.50
  1136021    5.67    5.40 0 1 0 0 0 0 1 0 0 0  0.70000  0.30000 1  0.44000    9.00    9.50
  1136021    5.33    5.60 0 0 1 0 0 0 1 0 0 0  0.70000  0.30000 1  0.44000    9.50   10.00
  1136021    6.33    4.80 0 0 1 0 0 0 1 0 0 0  0.70000 -0.70000 1  0.44000   10.00   10.00
  1136021    9.33    5.20 0 0 1 0 0 0 1 0 0 0  0.70000 -0.70000 1  0.44000   10.00    7.00
  1136021    5.00    3.80 0 0 0 1 0 0 1 0 0 0  0.70000 -0.70000 1  0.44000    9.50    8.50
  1152679    5.67    1.80 0 1 0 0 1 0 0 0 0 0  0.45238  0.54762 0 -1.61000    8.00    4.00
  1152679    8.33    1.60 0 1 0 0 1 0 0 0 0 0  0.45238  0.54762 0 -1.61000    7.50    3.00
  1152679   10.00    1.00 0 0 1 0 1 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    7.50    3.50
  1152679    5.67    2.20 0 0 0 0 0 1 0 0 0 0  0.45238  0.54762 0 -1.61000    9.50    4.00
  1152679    7.67    1.60 1 0 0 0 0 1 0 0 0 0  0.45238  0.54762 0 -1.61000    4.50    1.50
  1152679    7.67    3.20 1 0 0 0 0 1 0 0 0 0  0.45238  0.54762 0 -1.61000    6.00    6.00
  1152679    7.00    1.80 1 0 0 0 0 1 0 0 0 0  0.45238  0.54762 0 -1.61000    8.00    2.50
  1152679    6.67    3.80 0 1 0 0 0 1 0 0 0 0  0.45238 -0.45238 0 -1.61000    9.00    5.50
  1152679    9.33    1.60 0 1 0 0 0 1 0 0 0 0  0.45238  0.54762 0 -1.61000    5.00    6.50
  1152679    9.67    1.20 0 0 1 0 0 1 0 0 0 0  0.45238 -0.45238 0 -1.61000    7.00    6.00
  1152679    8.67    2.40 0 0 1 0 0 1 0 0 0 0  0.45238 -0.45238 0 -1.61000    5.50    7.00
  1152679    8.33    1.00 0 0 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    6.00    4.50
  1152679    8.67    1.60 0 0 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    6.50    3.00
  1152679    6.67    2.20 1 0 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    7.50    5.50
  1152679    6.33    2.40 1 0 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    9.50    6.00
  1152679    5.33    1.20 1 0 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    6.00    4.50
  1152679    8.00    1.20 0 1 0 0 0 0 1 0 0 0  0.45238  0.54762 0 -1.61000    7.00    3.50
  1152679    6.00    1.40 0 1 0 0 0 0 1 0 0 0  0.45238 -0.45238 0 -1.61000    8.00    3.50
  1152679    4.33    5.00 1 0 0 0 0 0 0 1 0 0  0.45238  0.54762 0 -1.61000    7.00   10.00
  1152679    8.33    1.60 1 0 0 0 0 0 0 1 0 0  0.45238  0.54762 0 -1.61000    4.50    4.00
  1152679    5.67    1.60 1 0 0 0 0 0 0 1 0 0  0.45238  0.54762 0 -1.61000    3.00    8.00
  1152679    8.67    1.20 0 1 0 0 0 0 0 1 0 0  0.45238 -0.45238 0 -1.61000    6.00    1.00
  1152679   10.00    2.80 0 1 0 0 0 0 0 1 0 0  0.45238 -0.45238 0 -1.61000    1.00    2.00
  1152679    5.00    3.40 0 0 1 0 0 0 0 1 0 0  0.45238 -0.45238 0 -1.61000   10.00    8.00
  1152679    6.67    1.20 0 0 1 0 0 0 0 1 0 0  0.45238 -0.45238 0 -1.61000    4.50    2.00
  1152679    7.00    2.60 1 0 0 0 0 0 0 0 1 0  0.45238  0.54762 0 -1.61000    3.00    6.00
  1152679    7.00    3.80 1 0 0 0 0 0 0 0 1 0  0.45238 -0.45238 0 -1.61000    1.00    5.50
  1152679    5.33    1.80 0 1 0 0 0 0 0 0 1 0  0.45238 -0.45238 0 -1.61000    7.50    4.50
  1152679    7.00    1.40 0 1 0 0 0 0 0 0 1 0  0.45238 -0.45238 0 -1.61000    6.00    1.50
  1152679    8.33    2.00 0 0 1 0 0 0 0 0 1 0  0.45238  0.54762 0 -1.61000    3.50    1.00
  1152679    3.67    4.00 1 0 0 0 0 0 0 0 0 1  0.45238 -0.45238 0 -1.61000    7.50    5.50
  1152679    6.67    1.20 0 1 0 0 0 0 0 0 0 1  0.45238 -0.45238 0 -1.61000    4.50    4.00
  1152679    4.33    1.20 0 0 1 0 0 0 0 0 0 1  0.45238 -0.45238 0 -1.61000    4.00    6.00
  1152679    7.33    1.20 0 0 1 0 0 0 0 0 0 1  0.45238  0.54762 0 -1.61000    2.50    2.00
  1152679    5.67    4.20 0 0 0 1 0 0 0 0 0 1  0.45238 -0.45238 0 -1.61000    2.00    5.50
  1152679    5.67    4.00 0 0 0 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    7.50    3.50
  1152679    8.33    2.80 1 0 0 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    3.00    5.50
  1152679    6.33    1.20 1 0 0 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    3.50    4.50
  1152679    6.33    1.00 0 1 0 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    4.50    6.00
  1152679    6.67    1.60 0 0 1 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    4.00    6.00
  1152679    7.00    2.40 0 0 1 0 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000    3.50    3.50
  1152679    2.67    4.60 0 0 0 1 0 0 0 0 0 0  0.45238 -0.45238 0 -1.61000   10.00    6.00
  1181900   10.00    1.00 0 1 0 0 0 1 0 0 0 0  0.80000  0.20000 0 -0.40000    3.50    1.50
  1181900    9.67    1.40 0 1 0 0 0 1 0 0 0 0  0.80000  0.20000 0 -0.40000    4.00    4.50
  1181900    8.67    1.00 0 1 0 0 0 1 0 0 0 0  0.80000  0.20000 0 -0.40000    1.00    1.00
  1181900   10.00    1.00 0 0 1 0 0 1 0 0 0 0  0.80000  0.20000 0 -0.40000    5.50    1.00
  1181900   10.00    1.00 0 0 1 0 0 1 0 0 0 0  0.80000 -0.80000 0 -0.40000    1.50    1.00
